Province,fsa,Gender,Age,Language,population
Ontario,L1B,Female,25 to 29,French,2
Ontario,M9M,Female,75 to 79,French,2
Ontario,N3B,Female,45 to 49,French,1
Manitoba,R3K,Female,45 to 49,French,1
Ontario,P3P,Female,30 to 34,French,119
British Columbia ,V7T,Female,60 to 64,French,2
Ontario,L6G,Female,35 to 39,French,2
Ontario,N8W,Female,75 to 79,French,3
Alberta,T6C,Female,75 to 79,French,18
Ontario,N4W,Female,25 to 29,French,0
British Columbia ,V1L,Female,75 to 79,French,4
British Columbia ,V1P,Male,55 to 59,French,1
Ontario,K2W,Male,50 to 54,French,19
British Columbia ,V7W,Male,50 to 54,French,2
British Columbia ,V8E,Male,60 to 64,French,7
Saskatchewan,S0L,Male,85 plus,French,0
British Columbia ,V7J,Male,70 to 74,French,2
Quebec ,H7W,Male,80 to 84,French,435
Ontario,N8P,Male,70 to 74,French,5
Ontario,N2V,Male,65 to 69,French,1
Ontario,M4J,Male,80 to 84,French,5
Saskatchewan,S7R,Male,45 to 49,French,2
British Columbia ,V6T,Male,50 to 54,French,3
Newfoundland and Labrador ,A1B,Male,70 to 74,French,2
Manitoba,R2M,Male,85 plus,French,13
Manitoba,R0L,Male,80 to 84,French,1
Alberta,T2H,Male,45 to 49,French,2
Ontario,L2T,Female,55 to 59,French,2
Ontario,M5B,Female,40 to 44,French,7
Manitoba,R6W,Female,65 to 69,French,1
British Columbia ,V1N,Female,25 to 29,French,1
Ontario,K7H,Female,30 to 34,French,2
Ontario,L8N,Female,50 to 54,French,3
Saskatchewan,S4H,Female,40 to 44,French,1
Manitoba,R2K,Female,80 to 84,French,2
Quebec ,H9J,Female,70 to 74,French,137
Ontario,L2S,Female,75 to 79,French,3
Alberta,T7A,Female,40 to 44,French,1
Ontario,N8A,Female,30 to 34,French,1
Saskatchewan,S4P,Female,40 to 44,French,3
Alberta,T4G,Female,70 to 74,French,1
Nova Scotia ,B1S,Female,85 plus,French,1
Alberta,T9A,Male,70 to 74,French,1
Ontario,K2T,Male,25 to 29,French,15
Ontario,N0R,Male,85 plus,French,5
Nova Scotia ,B2W,Male,85 plus,French,5
British Columbia ,V8A,Male,25 to 29,French,2
Manitoba,R6M,Male,35 to 39,French,1
Saskatchewan,S0L,Male,80 to 84,French,0
Saskatchewan,S4P,Male,65 to 69,French,3
Ontario,K7V,Male,35 to 39,French,1
Quebec ,H4V,Male,65 to 69,French,120
Ontario,L9V,Male,70 to 74,French,0
New Brunswick ,E7M,Male,50 to 54,French,1
Nova Scotia ,B3P,Male,18 to 24,French,3
Alberta,T5J,Male,18 to 24,French,4
Ontario,K7V,Female,85 plus,French,1
Quebec ,H3S,Female,55 to 59,French,583
Ontario,L1B,Female,75 to 79,French,2
Ontario,N3A,Female,75 to 79,French,0
British Columbia ,V7V,Female,35 to 39,French,2
Ontario,N8A,Female,40 to 44,French,1
British Columbia ,V4L,Female,65 to 69,French,1
Nova Scotia ,B2H,Female,75 to 79,French,1
Ontario,P0T,Female,80 to 84,French,12
Alberta,T6H,Female,80 to 84,French,4
Alberta,T6A,Female,85 plus,French,4
British Columbia ,V8J,Female,65 to 69,French,0
Nova Scotia ,B0M,Female,30 to 34,French,0
Alberta,T9E,Female,85 plus,French,3
Ontario,N9C,Female,55 to 59,French,3
Newfoundland and Labrador ,A2A,Female,50 to 54,French,1
Manitoba,R2Y,Female,80 to 84,French,2
Saskatchewan,S4H,Male,40 to 44,French,1
New Brunswick ,E1E,Male,30 to 34,French,57
Ontario,M2L,Male,65 to 69,French,4
Nova Scotia ,B3T,Male,70 to 74,French,3
Newfoundland and Labrador ,A2V,Male,40 to 44,French,7
Ontario,N4S,Male,80 to 84,French,1
Quebec ,H9J,Male,70 to 74,French,138
Ontario,N9C,Male,55 to 59,French,3
New Brunswick ,E1E,Male,55 to 59,French,57
Alberta,T1P,Male,65 to 69,French,1
Ontario,L3P,Male,85 plus,French,2
Alberta,T1M,Male,35 to 39,French,1
Alberta,T1C,Male,35 to 39,French,1
Ontario,L7J,Male,35 to 39,French,1
British Columbia ,V7E,Male,85 plus,French,1
Ontario,M4T,Male,65 to 69,French,4
Quebec ,J6J,Male,55 to 59,French,647
Alberta,T2H,Male,18 to 24,French,2
Alberta,T4T,Male,18 to 24,French,1
New Brunswick ,E4E,Female,55 to 59,French,2
Ontario,N7M,Female,80 to 84,French,2
Ontario,P7G,Female,30 to 34,French,4
Alberta,T7V,Female,55 to 59,French,4
British Columbia ,V2E,Female,70 to 74,French,1
Ontario,N7A,Female,50 to 54,French,1
Ontario,P9A,Female,60 to 64,French,1
Alberta,T2H,Female,55 to 59,French,2
Ontario,L7S,Female,45 to 49,French,2
New Brunswick ,E4E,Female,60 to 64,French,2
New Brunswick ,E2M,Female,75 to 79,French,5
Ontario,N8M,Female,40 to 44,French,2
New Brunswick ,E3G,Female,35 to 39,French,19
Ontario,N5Z,Female,75 to 79,French,1
New Brunswick ,E1E,Male,45 to 49,French,57
British Columbia ,V9X,Male,40 to 44,French,1
Nova Scotia ,B4E,Male,70 to 74,French,2
Alberta,T4M,Male,25 to 29,French,3
Quebec ,H9A,Male,35 to 39,French,89
Ontario,L2M,Male,85 plus,French,3
Ontario,N3R,Male,85 plus,French,1
Ontario,N4W,Male,60 to 64,French,0
British Columbia ,V7H,Male,65 to 69,French,2
Newfoundland and Labrador ,A2N,Male,60 to 64,French,0
Ontario,M6L,Male,65 to 69,French,2
Ontario,L2A,Male,75 to 79,French,1
Ontario,M1R,Male,85 plus,French,4
Alberta,T8S,Male,30 to 34,French,5
Ontario,M4N,Male,65 to 69,French,5
Ontario,P7B,Male,75 to 79,French,3
Ontario,L5J,Male,85 plus,French,2
Ontario,M6P,Male,75 to 79,French,5
Alberta,T1L,Female,18 to 24,French,6
Nunavut,X0B,Female,18 to 24,French,1
Alberta,T7V,Female,60 to 64,French,4
Ontario,M4T,Female,75 to 79,French,4
New Brunswick ,E1V,Female,40 to 44,French,23
Nova Scotia ,B1S,Female,60 to 64,French,1
Ontario,L9M,Female,40 to 44,French,14
Ontario,L1T,Female,80 to 84,French,3
Alberta,T1V,Female,75 to 79,French,2
Quebec ,H9G,Female,35 to 39,French,88
Ontario,M2P,Female,60 to 64,French,4
Ontario,K1E,Female,50 to 54,French,124
Ontario,L4X,Female,70 to 74,French,2
Ontario,L7N,Female,40 to 44,French,2
Ontario,M6K,Female,85 plus,French,4
Nova Scotia ,B3G,Female,25 to 29,French,6
New Brunswick ,E1E,Female,35 to 39,French,57
Ontario,L6W,Female,80 to 84,French,2
Ontario,L8P,Female,75 to 79,French,2
New Brunswick ,E1E,Female,40 to 44,French,57
Alberta,T9E,Male,75 to 79,French,3
Ontario,M9L,Male,55 to 59,French,2
Saskatchewan,S4A,Male,60 to 64,French,1
Ontario,M8X,Male,60 to 64,French,3
Ontario,N4W,Male,55 to 59,French,0
New Brunswick ,E2A,Male,70 to 74,French,277
Ontario,L9W,Male,80 to 84,French,1
Quebec ,H3X,Male,70 to 74,French,163
Ontario,L8S,Male,40 to 44,French,2
British Columbia ,V1H,Female,18 to 24,French,1
Ontario,P2A,Female,35 to 39,French,1
Ontario,L4H,Female,85 plus,French,1
New Brunswick ,E1E,Female,60 to 64,French,57
Quebec ,J0E,Female,60 to 64,French,1941
Ontario,N0J,Female,85 plus,French,1
Nova Scotia ,B3H,Female,50 to 54,French,3
Quebec ,H9A,Female,30 to 34,French,90
Newfoundland and Labrador ,A0B,Female,35 to 39,French,0
Saskatchewan,S4T,Female,75 to 79,French,2
Ontario,N8R,Female,45 to 49,French,5
Ontario,K2S,Female,80 to 84,French,12
Ontario,N9H,Female,25 to 29,French,2
British Columbia ,V1C,Female,80 to 84,French,1
British Columbia ,V1K,Female,70 to 74,French,1
Ontario,L9Y,Male,85 plus,French,1
Ontario,L2T,Male,55 to 59,French,2
Ontario,M9B,Male,85 plus,French,3
Ontario,L2V,Male,70 to 74,French,1
Ontario,N4L,Male,70 to 74,French,1
Ontario,K2C,Male,85 plus,French,19
Ontario,N4N,Male,55 to 59,French,0
Ontario,P0A,Male,35 to 39,French,1
Quebec ,J9J,Female,18 to 24,French,989
Alberta,T2H,Female,18 to 24,French,2
British Columbia ,V1K,Female,18 to 24,French,1
British Columbia ,V9K,Female,35 to 39,French,1
New Brunswick ,E3C,Female,70 to 74,French,36
Alberta,T9N,Female,50 to 54,French,8
Ontario,N5Y,Female,85 plus,French,3
New Brunswick ,E3L,Female,55 to 59,French,1
Ontario,N1A,Female,35 to 39,French,0
Ontario,N8M,Female,70 to 74,French,2
Alberta,T1R,Female,65 to 69,French,4
Ontario,N8P,Female,75 to 79,French,6
Quebec ,J9J,Female,45 to 49,French,991
Manitoba,R0B,Female,70 to 74,French,1
Ontario,N8P,Female,35 to 39,French,6
Ontario,N2G,Female,45 to 49,French,2
Ontario,N9H,Female,65 to 69,French,2
Ontario,M9M,Female,70 to 74,French,2
Nova Scotia ,B6L,Female,30 to 34,French,1
Ontario,N8R,Female,50 to 54,French,5
Ontario,L2J,Female,30 to 34,French,2
Ontario,N4X,Female,60 to 64,French,0
Ontario,L1P,Male,65 to 69,French,3
Ontario,M1B,Male,85 plus,French,2
Ontario,K7P,Male,75 to 79,French,8
British Columbia ,V2L,Male,60 to 64,French,1
British Columbia ,V5N,Male,75 to 79,French,3
Ontario,M4T,Male,25 to 29,French,4
Ontario,K7A,Male,75 to 79,French,3
British Columbia ,V7S,Male,70 to 74,French,2
Ontario,P3P,Male,35 to 39,French,121
Ontario,L9K,Male,65 to 69,French,2
British Columbia ,V5C,Male,85 plus,French,2
Nova Scotia ,B0T,Male,75 to 79,French,0
Saskatchewan,S7S,Male,25 to 29,French,1
Ontario,L7N,Male,70 to 74,French,2
Ontario,M4N,Male,25 to 29,French,5
Alberta,T7Y,Male,70 to 74,French,1
Ontario,L9G,Male,85 plus,French,1
Ontario,L9L,Male,40 to 44,French,1
Ontario,L6K,Male,65 to 69,French,4
Alberta,T7A,Male,40 to 44,French,1
Alberta,T7V,Male,30 to 34,French,4
British Columbia ,V1P,Female,18 to 24,French,1
Alberta,T4P,Female,85 plus,French,1
Newfoundland and Labrador ,A1M,Female,40 to 44,French,1
Saskatchewan,S7N,Female,75 to 79,French,2
British Columbia ,V6G,Female,85 plus,French,6
British Columbia ,V1A,Female,60 to 64,French,1
Ontario,L7S,Female,80 to 84,French,2
Quebec ,J0S,Female,55 to 59,French,1044
Nova Scotia ,B4H,Female,35 to 39,French,1
Ontario,L8R,Female,40 to 44,French,3
British Columbia ,V5E,Female,80 to 84,French,2
Ontario,L9L,Female,35 to 39,French,1
Ontario,K1N,Female,85 plus,French,98
Quebec ,H3C,Female,35 to 39,French,654
Ontario,L6J,Male,35 to 39,French,3
Ontario,L7S,Male,50 to 54,French,2
British Columbia ,V1A,Male,60 to 64,French,1
Saskatchewan,S7V,Male,55 to 59,French,1
British Columbia ,V1S,Male,55 to 59,French,1
Ontario,K7G,Male,65 to 69,French,3
Saskatchewan,S9V,Male,45 to 49,French,0
Ontario,L7S,Male,35 to 39,French,2
Quebec ,H1R,Male,50 to 54,French,671
Alberta,T3E,Male,80 to 84,French,4
Ontario,M9B,Male,80 to 84,French,3
British Columbia ,V7S,Male,65 to 69,French,2
Ontario,N4T,Male,55 to 59,French,2
Nova Scotia ,B3P,Male,55 to 59,French,3
Ontario,P0S,Male,18 to 24,French,33
British Columbia ,V4S,Male,18 to 24,French,0
Newfoundland and Labrador ,A2A,Female,55 to 59,French,1
Ontario,P3B,Female,70 to 74,French,45
Ontario,N3W,Female,70 to 74,French,1
Nova Scotia ,B0S,Female,85 plus,French,1
Ontario,M3B,Female,35 to 39,French,2
Alberta,T2X,Female,80 to 84,French,2
Manitoba,R3E,Female,70 to 74,French,1
Ontario,N5C,Female,70 to 74,French,1
British Columbia ,V7T,Female,50 to 54,French,2
British Columbia ,V2Z,Female,75 to 79,French,0
British Columbia ,V4M,Female,35 to 39,French,1
British Columbia ,V7K,Female,65 to 69,French,3
Ontario,M4K,Female,80 to 84,French,4
Ontario,K7H,Female,35 to 39,French,2
Ontario,L2T,Female,60 to 64,French,2
British Columbia ,V8E,Female,55 to 59,French,7
Ontario,P7B,Female,80 to 84,French,3
British Columbia ,V6K,Female,75 to 79,French,5
Ontario,L1W,Female,75 to 79,French,1
Ontario,N2L,Female,80 to 84,French,2
Quebec ,J0B,Male,55 to 59,French,2198
Quebec ,H7X,Male,45 to 49,French,776
British Columbia ,V3J,Male,85 plus,French,1
Ontario,M9V,Male,85 plus,French,2
Alberta,T8E,Male,60 to 64,French,2
Ontario,N6B,Male,40 to 44,French,2
Ontario,L1B,Male,75 to 79,French,2
Ontario,P9N,Male,70 to 74,French,1
British Columbia ,V8B,Male,25 to 29,French,4
Ontario,M6L,Male,70 to 74,French,2
Ontario,K6H,Male,80 to 84,French,53
Nova Scotia ,B3N,Male,65 to 69,French,4
Alberta,T7V,Male,55 to 59,French,4
Nova Scotia ,B2V,Male,45 to 49,French,6
Ontario,N2R,Male,55 to 59,French,2
Newfoundland and Labrador ,A0N,Male,18 to 24,French,3
Ontario,N6P,Female,18 to 24,French,1
Newfoundland and Labrador ,A0E,Female,80 to 84,French,0
New Brunswick ,E5N,Female,40 to 44,French,3
Ontario,K1J,Female,80 to 84,French,115
Ontario,L7R,Female,85 plus,French,2
Alberta,T8E,Female,55 to 59,French,2
Nova Scotia ,B4A,Female,75 to 79,French,5
Nova Scotia ,B2G,Female,30 to 34,French,3
Ontario,N8A,Female,45 to 49,French,1
Alberta,T8E,Female,50 to 54,French,2
Alberta,T3L,Female,75 to 79,French,3
Ontario,N4W,Female,55 to 59,French,0
British Columbia ,V8X,Female,85 plus,French,1
Ontario,L6W,Female,85 plus,French,2
Ontario,L8N,Female,55 to 59,French,3
Nova Scotia ,B5A,Female,25 to 29,French,12
Quebec ,H4L,Female,50 to 54,French,797
British Columbia ,V1P,Female,55 to 59,French,1
Ontario,N8R,Male,50 to 54,French,5
Nova Scotia ,B3S,Male,45 to 49,French,5
British Columbia ,V1X,Male,80 to 84,French,1
Ontario,M9N,Male,70 to 74,French,3
Nova Scotia ,B5A,Male,75 to 79,French,12
British Columbia ,V4E,Male,45 to 49,French,1
Alberta,T5R,Male,75 to 79,French,2
Ontario,M6E,Male,85 plus,French,2
Saskatchewan,S7J,Male,80 to 84,French,2
Ontario,N8M,Male,45 to 49,French,2
Nova Scotia ,B0M,Male,25 to 29,French,0
New Brunswick ,E1N,Male,50 to 54,French,17
Nova Scotia ,B3P,Female,18 to 24,French,3
Ontario,P9A,Female,18 to 24,French,1
Ontario,N2R,Female,55 to 59,French,2
New Brunswick ,E3A,Female,80 to 84,French,14
British Columbia ,V4S,Female,55 to 59,French,0
Nova Scotia ,B3S,Female,75 to 79,French,5
Ontario,L9V,Female,70 to 74,French,0
Saskatchewan,S7V,Female,55 to 59,French,1
Quebec ,H3Z,Female,65 to 69,French,104
Ontario,M4W,Female,75 to 79,French,3
Alberta,T0E,Female,85 plus,French,2
Ontario,M6J,Female,80 to 84,French,3
Ontario,N5W,Female,85 plus,French,1
Newfoundland and Labrador ,A0H,Female,35 to 39,French,0
Ontario,N4W,Female,60 to 64,French,0
Alberta,T4R,Female,85 plus,French,2
Nova Scotia ,B3A,Female,75 to 79,French,4
Ontario,L4P,Male,75 to 79,French,1
Ontario,L6G,Male,35 to 39,French,2
Ontario,N8A,Male,45 to 49,French,1
British Columbia ,V9B,Male,80 to 84,French,2
Ontario,K9K,Male,50 to 54,French,2
Ontario,L9Z,Male,85 plus,French,3
Ontario,L9E,Male,55 to 59,French,4
Newfoundland and Labrador ,A2A,Male,60 to 64,French,1
Newfoundland and Labrador ,A0C,Male,75 to 79,French,0
Ontario,N2Z,Male,35 to 39,French,1
Ontario,K2C,Male,75 to 79,French,19
Ontario,N4W,Male,35 to 39,French,0
Alberta,T1M,Male,30 to 34,French,1
British Columbia ,V9M,Male,25 to 29,French,6
Alberta,T1K,Male,85 plus,French,1
British Columbia ,V2Y,Male,75 to 79,French,1
Alberta,T8R,Male,45 to 49,French,6
Ontario,P0K,Male,18 to 24,French,76
British Columbia ,V3N,Female,85 plus,French,2
Ontario,M5T,Female,85 plus,French,5
Ontario,N7A,Female,75 to 79,French,1
Ontario,N2J,Female,85 plus,French,2
Nova Scotia ,B2Z,Female,50 to 54,French,4
Quebec ,H9J,Female,30 to 34,French,141
Ontario,N1K,Female,40 to 44,French,2
Alberta,T1C,Female,35 to 39,French,1
Prince Edward Island ,C1N,Female,85 plus,French,5
Ontario,P4N,Female,75 to 79,French,99
Ontario,M3L,Female,75 to 79,French,2
New Brunswick ,E2K,Female,75 to 79,French,10
Ontario,L9R,Female,85 plus,French,1
Ontario,K7P,Female,85 plus,French,8
Ontario,M1N,Female,75 to 79,French,3
Manitoba,R2L,Female,60 to 64,French,4
British Columbia ,V9X,Female,40 to 44,French,1
Nova Scotia ,B0S,Male,25 to 29,French,1
Alberta,T2X,Male,75 to 79,French,2
Ontario,N3W,Male,70 to 74,French,1
Ontario,N4T,Male,50 to 54,French,2
Ontario,M4H,Male,60 to 64,French,3
Ontario,K0E,Male,85 plus,French,3
Ontario,L4S,Male,80 to 84,French,2
Ontario,L1B,Male,40 to 44,French,2
British Columbia ,V9X,Male,35 to 39,French,1
Nova Scotia ,B3H,Male,50 to 54,French,3
Alberta,T8S,Male,35 to 39,French,5
British Columbia ,V9K,Male,40 to 44,French,1
Ontario,N6B,Male,50 to 54,French,2
Ontario,L9L,Male,35 to 39,French,1
British Columbia ,V5G,Male,75 to 79,French,1
Manitoba,R6M,Male,30 to 34,French,1
Alberta,T1H,Male,75 to 79,French,1
Ontario,P0S,Male,50 to 54,French,33
Quebec ,J9J,Male,18 to 24,French,1004
Ontario,N3B,Female,50 to 54,French,1
British Columbia ,V5K,Female,75 to 79,French,2
Ontario,L5K,Female,65 to 69,French,5
British Columbia ,V9X,Female,65 to 69,French,1
Saskatchewan,S4P,Female,70 to 74,French,3
Ontario,K1L,Female,50 to 54,French,163
Alberta,T1H,Female,85 plus,French,1
Ontario,L1B,Female,40 to 44,French,2
Ontario,N1A,Female,70 to 74,French,0
British Columbia ,V6L,Female,65 to 69,French,2
Quebec ,J0M,Female,55 to 59,French,210
Manitoba,R3G,Female,85 plus,French,3
Ontario,P3B,Male,65 to 69,French,45
Alberta,T8V,Male,70 to 74,French,3
Quebec ,H9J,Male,35 to 39,French,142
Ontario,P0A,Male,40 to 44,French,1
Manitoba,R3T,Male,80 to 84,French,2
Ontario,L8S,Male,50 to 54,French,2
Ontario,N2H,Male,70 to 74,French,2
Ontario,L6K,Male,35 to 39,French,4
British Columbia ,V4S,Male,60 to 64,French,0
Ontario,L2E,Male,75 to 79,French,2
Quebec ,H3W,Male,65 to 69,French,264
British Columbia ,V3N,Male,85 plus,French,2
Ontario,L0C,Female,18 to 24,French,1
Ontario,P3L,Female,18 to 24,French,34
Nova Scotia ,B6L,Female,70 to 74,French,1
Ontario,K9K,Female,85 plus,French,2
Ontario,N8M,Female,25 to 29,French,2
Ontario,L9L,Female,75 to 79,French,1
Ontario,M8Y,Female,70 to 74,French,3
New Brunswick ,E3B,Female,85 plus,French,17
Ontario,N5W,Female,75 to 79,French,1
Ontario,L8V,Female,80 to 84,French,2
Ontario,M1H,Female,75 to 79,French,2
Nova Scotia ,B3R,Female,35 to 39,French,2
British Columbia ,V6L,Female,40 to 44,French,2
Ontario,N2G,Female,40 to 44,French,2
British Columbia ,V2L,Male,50 to 54,French,1
Quebec ,J7T,Male,60 to 64,French,618
Nova Scotia ,B0S,Male,30 to 34,French,1
Alberta,T8X,Male,65 to 69,French,3
Alberta,T1R,Male,65 to 69,French,4
Nova Scotia ,B4A,Male,75 to 79,French,5
British Columbia ,V9V,Male,45 to 49,French,2
Quebec ,H9X,Female,18 to 24,French,158
Nova Scotia ,B4V,Female,80 to 84,French,1
British Columbia ,V9H,Female,70 to 74,French,2
Manitoba,R2H,Female,85 plus,French,86
Quebec ,H1R,Female,45 to 49,French,685
Alberta,T6V,Female,65 to 69,French,4
Nova Scotia ,B3P,Female,65 to 69,French,3
British Columbia ,V1R,Female,30 to 34,French,1
New Brunswick ,E7M,Female,55 to 59,French,1
Ontario,N3P,Female,55 to 59,French,1
Ontario,M6S,Female,80 to 84,French,4
Quebec ,H9G,Female,25 to 29,French,90
Ontario,K7V,Female,40 to 44,French,2
Ontario,N4T,Female,65 to 69,French,2
Nova Scotia ,B5A,Male,40 to 44,French,12
Saskatchewan,S0M,Male,85 plus,French,1
Ontario,N3Y,Male,80 to 84,French,1
Quebec ,H9G,Male,35 to 39,French,91
Nova Scotia ,B2X,Male,50 to 54,French,12
Newfoundland and Labrador ,A1X,Male,70 to 74,French,1
Ontario,M8Y,Male,70 to 74,French,3
Ontario,K1H,Male,70 to 74,French,45
Ontario,N5A,Male,80 to 84,French,0
Ontario,M1C,Male,80 to 84,French,1
Ontario,P9A,Male,60 to 64,French,1
Ontario,N3B,Male,55 to 59,French,1
Ontario,L7P,Male,80 to 84,French,2
Quebec ,J9J,Male,30 to 34,French,1012
Quebec ,J0E,Male,60 to 64,French,1989
Nova Scotia ,B3G,Male,50 to 54,French,6
Ontario,L4K,Male,70 to 74,French,2
Quebec ,H8N,Male,65 to 69,French,310
Quebec ,H9K,Male,18 to 24,French,209
Manitoba,R7N,Male,18 to 24,French,1
Ontario,N9G,Female,75 to 79,French,3
Ontario,L3B,Female,80 to 84,French,17
Newfoundland and Labrador ,A1X,Female,70 to 74,French,1
British Columbia ,V7P,Female,70 to 74,French,2
British Columbia ,V4K,Female,80 to 84,French,1
Ontario,K7V,Female,35 to 39,French,2
Ontario,K4M,Female,70 to 74,French,13
Newfoundland and Labrador ,A1V,Female,35 to 39,French,1
Ontario,L4P,Female,85 plus,French,1
Ontario,L0L,Female,85 plus,French,2
Ontario,K2B,Male,80 to 84,French,26
Ontario,N8P,Male,25 to 29,French,6
New Brunswick ,E7M,Male,55 to 59,French,1
Alberta,T8T,Male,55 to 59,French,3
Ontario,L1J,Male,85 plus,French,3
Ontario,M5V,Male,70 to 74,French,6
Alberta,T6R,Male,80 to 84,French,3
Alberta,T8R,Male,25 to 29,French,6
Ontario,M5S,Male,40 to 44,French,5
Ontario,P1P,Male,35 to 39,French,0
Alberta,T1P,Male,60 to 64,French,1
Ontario,L2T,Male,30 to 34,French,2
Ontario,N1A,Male,40 to 44,French,0
Ontario,L0K,Male,85 plus,French,1
Ontario,N1K,Male,60 to 64,French,2
Nova Scotia ,B2G,Male,40 to 44,French,3
British Columbia ,V6E,Male,75 to 79,French,6
Nova Scotia ,B3G,Female,18 to 24,French,6
Nova Scotia ,B2Z,Female,60 to 64,French,4
Newfoundland and Labrador ,A2H,Female,85 plus,French,1
Ontario,K7H,Female,85 plus,French,2
Manitoba,R3C,Female,45 to 49,French,7
Quebec ,J0X,Female,25 to 29,French,629
Alberta,T6B,Female,25 to 29,French,10
Manitoba,R3W,Female,55 to 59,French,3
British Columbia ,V3T,Female,85 plus,French,2
Quebec ,H3Z,Female,70 to 74,French,106
Ontario,L6J,Female,80 to 84,French,3
Ontario,N9Y,Female,75 to 79,French,1
British Columbia ,V5B,Female,75 to 79,French,2
Ontario,N1P,Female,40 to 44,French,1
Nova Scotia ,B2T,Female,70 to 74,French,3
Manitoba,R3K,Female,75 to 79,French,1
Alberta,T7V,Female,35 to 39,French,4
British Columbia ,V7G,Female,70 to 74,French,1
Alberta,T1P,Female,25 to 29,French,1
Alberta,T2P,Female,55 to 59,French,5
Newfoundland and Labrador ,A1C,Male,45 to 49,French,2
Ontario,K7G,Male,55 to 59,French,3
British Columbia ,V1A,Male,65 to 69,French,1
Ontario,N8R,Male,40 to 44,French,5
