Province,fsa,Gender,Age,population
British Columbia ,V8A,Male,55 to 59,760
British Columbia ,V8A,Male,60 to 64,810
British Columbia ,V8A,Male,65 to 69,787
British Columbia ,V8A,Male,70 to 74,714
British Columbia ,V8A,Male,75 to 79,474
British Columbia ,V8A,Male,80 to 84,325
British Columbia ,V8A,Male,85 plus,250
British Columbia ,V8B,Female,25 to 29,411
British Columbia ,V8B,Female,30 to 34,657
British Columbia ,V8B,Female,35 to 39,755
British Columbia ,V8B,Female,40 to 44,673
British Columbia ,V8B,Female,45 to 49,496
British Columbia ,V8B,Female,50 to 54,376
British Columbia ,V8B,Female,55 to 59,384
British Columbia ,V8B,Female,60 to 64,344
British Columbia ,V8B,Female,65 to 69,268
British Columbia ,V8B,Female,70 to 74,196
British Columbia ,V8B,Female,75 to 79,152
British Columbia ,V8B,Female,80 to 84,110
British Columbia ,V8B,Female,85 plus,114
British Columbia ,V8B,Male,25 to 29,480
British Columbia ,V8B,Male,30 to 34,703
British Columbia ,V8B,Male,35 to 39,709
British Columbia ,V8B,Male,40 to 44,670
British Columbia ,V8B,Male,45 to 49,555
British Columbia ,V8B,Male,50 to 54,450
British Columbia ,V8B,Male,55 to 59,397
British Columbia ,V8B,Male,60 to 64,317
British Columbia ,V8B,Male,65 to 69,252
British Columbia ,V8B,Male,70 to 74,197
British Columbia ,V8B,Male,75 to 79,162
British Columbia ,V8B,Male,80 to 84,71
British Columbia ,V8B,Male,85 plus,82
British Columbia ,V8C,Female,25 to 29,219
British Columbia ,V8C,Female,30 to 34,259
British Columbia ,V8C,Female,35 to 39,272
British Columbia ,V8C,Female,40 to 44,244
British Columbia ,V8C,Female,45 to 49,238
British Columbia ,V8C,Female,50 to 54,294
British Columbia ,V8C,Female,55 to 59,327
British Columbia ,V8C,Female,60 to 64,340
British Columbia ,V8C,Female,65 to 69,242
British Columbia ,V8C,Female,70 to 74,189
British Columbia ,V8C,Female,75 to 79,137
British Columbia ,V8C,Female,80 to 84,100
British Columbia ,V8C,Female,85 plus,99
British Columbia ,V8C,Male,25 to 29,266
British Columbia ,V8C,Male,30 to 34,315
British Columbia ,V8C,Male,35 to 39,300
British Columbia ,V8C,Male,40 to 44,268
British Columbia ,V8C,Male,45 to 49,275
British Columbia ,V8C,Male,50 to 54,329
British Columbia ,V8C,Male,55 to 59,391
British Columbia ,V8C,Male,60 to 64,363
British Columbia ,V8C,Male,65 to 69,275
British Columbia ,V8C,Male,70 to 74,198
British Columbia ,V8C,Male,75 to 79,132
British Columbia ,V8C,Male,80 to 84,72
British Columbia ,V8C,Male,85 plus,62
British Columbia ,V8E,Female,25 to 29,914
British Columbia ,V8E,Female,30 to 34,937
British Columbia ,V8E,Female,35 to 39,662
British Columbia ,V8E,Female,40 to 44,586
British Columbia ,V8E,Female,45 to 49,516
British Columbia ,V8E,Female,50 to 54,424
British Columbia ,V8E,Female,55 to 59,366
British Columbia ,V8E,Female,60 to 64,300
British Columbia ,V8E,Female,65 to 69,228
British Columbia ,V8E,Female,70 to 74,147
British Columbia ,V8E,Female,75 to 79,72
British Columbia ,V8E,Female,80 to 84,35
British Columbia ,V8E,Female,85 plus,23
British Columbia ,V8E,Male,25 to 29,1142
British Columbia ,V8E,Male,30 to 34,1209
British Columbia ,V8E,Male,35 to 39,831
British Columbia ,V8E,Male,40 to 44,666
British Columbia ,V8E,Male,45 to 49,612
British Columbia ,V8E,Male,50 to 54,499
British Columbia ,V8E,Male,55 to 59,446
British Columbia ,V8E,Male,60 to 64,378
British Columbia ,V8E,Male,65 to 69,290
British Columbia ,V8E,Male,70 to 74,191
British Columbia ,V8E,Male,75 to 79,119
British Columbia ,V8E,Male,80 to 84,44
British Columbia ,V8E,Male,85 plus,33
British Columbia ,V8G,Female,25 to 29,622
British Columbia ,V8G,Female,30 to 34,672
British Columbia ,V8G,Female,35 to 39,664
British Columbia ,V8G,Female,40 to 44,587
British Columbia ,V8G,Female,45 to 49,619
British Columbia ,V8G,Female,50 to 54,702
British Columbia ,V8G,Female,55 to 59,741
British Columbia ,V8G,Female,60 to 64,718
British Columbia ,V8G,Female,65 to 69,563
British Columbia ,V8G,Female,70 to 74,460
British Columbia ,V8G,Female,75 to 79,299
British Columbia ,V8G,Female,80 to 84,177
British Columbia ,V8G,Female,85 plus,211
British Columbia ,V8G,Male,25 to 29,716
British Columbia ,V8G,Male,30 to 34,739
British Columbia ,V8G,Male,35 to 39,712
British Columbia ,V8G,Male,40 to 44,646
British Columbia ,V8G,Male,45 to 49,629
British Columbia ,V8G,Male,50 to 54,693
British Columbia ,V8G,Male,55 to 59,734
British Columbia ,V8G,Male,60 to 64,736
British Columbia ,V8G,Male,65 to 69,602
British Columbia ,V8G,Male,70 to 74,450
British Columbia ,V8G,Male,75 to 79,306
British Columbia ,V8G,Male,80 to 84,180
British Columbia ,V8G,Male,85 plus,126
British Columbia ,V8J,Female,25 to 29,393
British Columbia ,V8J,Female,30 to 34,447
British Columbia ,V8J,Female,35 to 39,415
British Columbia ,V8J,Female,40 to 44,404
British Columbia ,V8J,Female,45 to 49,441
British Columbia ,V8J,Female,50 to 54,422
British Columbia ,V8J,Female,55 to 59,481
British Columbia ,V8J,Female,60 to 64,483
British Columbia ,V8J,Female,65 to 69,351
British Columbia ,V8J,Female,70 to 74,276
British Columbia ,V8J,Female,75 to 79,184
British Columbia ,V8J,Female,80 to 84,97
British Columbia ,V8J,Female,85 plus,122
British Columbia ,V8J,Male,25 to 29,476
British Columbia ,V8J,Male,30 to 34,545
British Columbia ,V8J,Male,35 to 39,418
British Columbia ,V8J,Male,40 to 44,414
British Columbia ,V8J,Male,45 to 49,440
British Columbia ,V8J,Male,50 to 54,410
British Columbia ,V8J,Male,55 to 59,529
British Columbia ,V8J,Male,60 to 64,504
British Columbia ,V8J,Male,65 to 69,428
British Columbia ,V8J,Male,70 to 74,286
British Columbia ,V8J,Male,75 to 79,198
British Columbia ,V8J,Male,80 to 84,101
British Columbia ,V8J,Male,85 plus,75
British Columbia ,V8K,Female,25 to 29,171
British Columbia ,V8K,Female,30 to 34,198
British Columbia ,V8K,Female,35 to 39,257
British Columbia ,V8K,Female,40 to 44,311
British Columbia ,V8K,Female,45 to 49,326
British Columbia ,V8K,Female,50 to 54,345
British Columbia ,V8K,Female,55 to 59,430
British Columbia ,V8K,Female,60 to 64,607
British Columbia ,V8K,Female,65 to 69,622
British Columbia ,V8K,Female,70 to 74,557
British Columbia ,V8K,Female,75 to 79,351
British Columbia ,V8K,Female,80 to 84,196
British Columbia ,V8K,Female,85 plus,246
British Columbia ,V8K,Male,25 to 29,158
British Columbia ,V8K,Male,30 to 34,195
British Columbia ,V8K,Male,35 to 39,240
British Columbia ,V8K,Male,40 to 44,295
British Columbia ,V8K,Male,45 to 49,315
British Columbia ,V8K,Male,50 to 54,347
British Columbia ,V8K,Male,55 to 59,396
British Columbia ,V8K,Male,60 to 64,522
British Columbia ,V8K,Male,65 to 69,562
British Columbia ,V8K,Male,70 to 74,518
British Columbia ,V8K,Male,75 to 79,320
British Columbia ,V8K,Male,80 to 84,192
British Columbia ,V8K,Male,85 plus,182
British Columbia ,V8L,Female,25 to 29,408
British Columbia ,V8L,Female,30 to 34,485
British Columbia ,V8L,Female,35 to 39,510
British Columbia ,V8L,Female,40 to 44,578
British Columbia ,V8L,Female,45 to 49,638
British Columbia ,V8L,Female,50 to 54,770
British Columbia ,V8L,Female,55 to 59,996
British Columbia ,V8L,Female,60 to 64,1211
British Columbia ,V8L,Female,65 to 69,1324
British Columbia ,V8L,Female,70 to 74,1301
British Columbia ,V8L,Female,75 to 79,952
British Columbia ,V8L,Female,80 to 84,640
British Columbia ,V8L,Female,85 plus,969
British Columbia ,V8L,Male,25 to 29,493
British Columbia ,V8L,Male,30 to 34,495
British Columbia ,V8L,Male,35 to 39,531
British Columbia ,V8L,Male,40 to 44,542
British Columbia ,V8L,Male,45 to 49,547
British Columbia ,V8L,Male,50 to 54,687
British Columbia ,V8L,Male,55 to 59,890
British Columbia ,V8L,Male,60 to 64,1022
British Columbia ,V8L,Male,65 to 69,1095
British Columbia ,V8L,Male,70 to 74,1136
British Columbia ,V8L,Male,75 to 79,847
British Columbia ,V8L,Male,80 to 84,573
British Columbia ,V8L,Male,85 plus,630
British Columbia ,V8M,Female,25 to 29,445
British Columbia ,V8M,Female,30 to 34,501
British Columbia ,V8M,Female,35 to 39,480
British Columbia ,V8M,Female,40 to 44,493
British Columbia ,V8M,Female,45 to 49,499
British Columbia ,V8M,Female,50 to 54,648
British Columbia ,V8M,Female,55 to 59,746
British Columbia ,V8M,Female,60 to 64,809
British Columbia ,V8M,Female,65 to 69,773
British Columbia ,V8M,Female,70 to 74,686
British Columbia ,V8M,Female,75 to 79,479
British Columbia ,V8M,Female,80 to 84,284
British Columbia ,V8M,Female,85 plus,409
British Columbia ,V8M,Male,25 to 29,455
British Columbia ,V8M,Male,30 to 34,484
British Columbia ,V8M,Male,35 to 39,526
British Columbia ,V8M,Male,40 to 44,459
British Columbia ,V8M,Male,45 to 49,449
British Columbia ,V8M,Male,50 to 54,573
British Columbia ,V8M,Male,55 to 59,693
British Columbia ,V8M,Male,60 to 64,715
British Columbia ,V8M,Male,65 to 69,688
British Columbia ,V8M,Male,70 to 74,641
British Columbia ,V8M,Male,75 to 79,431
British Columbia ,V8M,Male,80 to 84,274
British Columbia ,V8M,Male,85 plus,302
British Columbia ,V8N,Female,25 to 29,746
British Columbia ,V8N,Female,30 to 34,633
British Columbia ,V8N,Female,35 to 39,712
British Columbia ,V8N,Female,40 to 44,798
British Columbia ,V8N,Female,45 to 49,890
British Columbia ,V8N,Female,50 to 54,867
British Columbia ,V8N,Female,55 to 59,916
British Columbia ,V8N,Female,60 to 64,866
British Columbia ,V8N,Female,65 to 69,892
British Columbia ,V8N,Female,70 to 74,829
British Columbia ,V8N,Female,75 to 79,617
British Columbia ,V8N,Female,80 to 84,397
British Columbia ,V8N,Female,85 plus,575
British Columbia ,V8N,Male,25 to 29,938
British Columbia ,V8N,Male,30 to 34,684
British Columbia ,V8N,Male,35 to 39,651
British Columbia ,V8N,Male,40 to 44,690
British Columbia ,V8N,Male,45 to 49,786
British Columbia ,V8N,Male,50 to 54,862
British Columbia ,V8N,Male,55 to 59,816
British Columbia ,V8N,Male,60 to 64,804
British Columbia ,V8N,Male,65 to 69,836
British Columbia ,V8N,Male,70 to 74,750
British Columbia ,V8N,Male,75 to 79,572
British Columbia ,V8N,Male,80 to 84,336
British Columbia ,V8N,Male,85 plus,326
British Columbia ,V8P,Female,25 to 29,793
British Columbia ,V8P,Female,30 to 34,704
British Columbia ,V8P,Female,35 to 39,657
British Columbia ,V8P,Female,40 to 44,634
British Columbia ,V8P,Female,45 to 49,623
British Columbia ,V8P,Female,50 to 54,671
British Columbia ,V8P,Female,55 to 59,707
British Columbia ,V8P,Female,60 to 64,774
British Columbia ,V8P,Female,65 to 69,733
British Columbia ,V8P,Female,70 to 74,604
British Columbia ,V8P,Female,75 to 79,455
British Columbia ,V8P,Female,80 to 84,340
British Columbia ,V8P,Female,85 plus,492
British Columbia ,V8P,Male,25 to 29,923
British Columbia ,V8P,Male,30 to 34,708
British Columbia ,V8P,Male,35 to 39,634
British Columbia ,V8P,Male,40 to 44,634
British Columbia ,V8P,Male,45 to 49,604
British Columbia ,V8P,Male,50 to 54,613
British Columbia ,V8P,Male,55 to 59,585
British Columbia ,V8P,Male,60 to 64,651
British Columbia ,V8P,Male,65 to 69,614
British Columbia ,V8P,Male,70 to 74,536
British Columbia ,V8P,Male,75 to 79,382
British Columbia ,V8P,Male,80 to 84,269
British Columbia ,V8P,Male,85 plus,280
British Columbia ,V8R,Female,25 to 29,1060
British Columbia ,V8R,Female,30 to 34,979
British Columbia ,V8R,Female,35 to 39,965
British Columbia ,V8R,Female,40 to 44,829
British Columbia ,V8R,Female,45 to 49,756
British Columbia ,V8R,Female,50 to 54,750
British Columbia ,V8R,Female,55 to 59,824
British Columbia ,V8R,Female,60 to 64,935
British Columbia ,V8R,Female,65 to 69,834
British Columbia ,V8R,Female,70 to 74,717
British Columbia ,V8R,Female,75 to 79,498
British Columbia ,V8R,Female,80 to 84,384
British Columbia ,V8R,Female,85 plus,629
British Columbia ,V8R,Male,25 to 29,985
British Columbia ,V8R,Male,30 to 34,949
British Columbia ,V8R,Male,35 to 39,907
British Columbia ,V8R,Male,40 to 44,779
British Columbia ,V8R,Male,45 to 49,776
British Columbia ,V8R,Male,50 to 54,701
British Columbia ,V8R,Male,55 to 59,681
British Columbia ,V8R,Male,60 to 64,768
British Columbia ,V8R,Male,65 to 69,685
British Columbia ,V8R,Male,70 to 74,600
British Columbia ,V8R,Male,75 to 79,380
British Columbia ,V8R,Male,80 to 84,204
British Columbia ,V8R,Male,85 plus,301
British Columbia ,V8S,Female,25 to 29,614
British Columbia ,V8S,Female,30 to 34,521
British Columbia ,V8S,Female,35 to 39,580
British Columbia ,V8S,Female,40 to 44,567
British Columbia ,V8S,Female,45 to 49,610
British Columbia ,V8S,Female,50 to 54,632
British Columbia ,V8S,Female,55 to 59,784
British Columbia ,V8S,Female,60 to 64,864
British Columbia ,V8S,Female,65 to 69,930
British Columbia ,V8S,Female,70 to 74,866
British Columbia ,V8S,Female,75 to 79,570
British Columbia ,V8S,Female,80 to 84,340
British Columbia ,V8S,Female,85 plus,462
British Columbia ,V8S,Male,25 to 29,530
British Columbia ,V8S,Male,30 to 34,553
British Columbia ,V8S,Male,35 to 39,446
British Columbia ,V8S,Male,40 to 44,496
British Columbia ,V8S,Male,45 to 49,544
British Columbia ,V8S,Male,50 to 54,535
British Columbia ,V8S,Male,55 to 59,568
British Columbia ,V8S,Male,60 to 64,657
British Columbia ,V8S,Male,65 to 69,822
British Columbia ,V8S,Male,70 to 74,816
British Columbia ,V8S,Male,75 to 79,523
British Columbia ,V8S,Male,80 to 84,302
British Columbia ,V8S,Male,85 plus,276
British Columbia ,V8T,Female,25 to 29,1405
British Columbia ,V8T,Female,30 to 34,1262
British Columbia ,V8T,Female,35 to 39,1006
British Columbia ,V8T,Female,40 to 44,677
British Columbia ,V8T,Female,45 to 49,563
British Columbia ,V8T,Female,50 to 54,554
British Columbia ,V8T,Female,55 to 59,616
British Columbia ,V8T,Female,60 to 64,573
British Columbia ,V8T,Female,65 to 69,557
British Columbia ,V8T,Female,70 to 74,395
British Columbia ,V8T,Female,75 to 79,267
British Columbia ,V8T,Female,80 to 84,205
British Columbia ,V8T,Female,85 plus,477
British Columbia ,V8T,Male,25 to 29,1438
British Columbia ,V8T,Male,30 to 34,1319
British Columbia ,V8T,Male,35 to 39,1059
British Columbia ,V8T,Male,40 to 44,762
British Columbia ,V8T,Male,45 to 49,619
British Columbia ,V8T,Male,50 to 54,626
British Columbia ,V8T,Male,55 to 59,645
British Columbia ,V8T,Male,60 to 64,562
British Columbia ,V8T,Male,65 to 69,444
British Columbia ,V8T,Male,70 to 74,335
British Columbia ,V8T,Male,75 to 79,218
British Columbia ,V8T,Male,80 to 84,131
British Columbia ,V8T,Male,85 plus,186
British Columbia ,V8V,Female,25 to 29,1499
British Columbia ,V8V,Female,30 to 34,1469
British Columbia ,V8V,Female,35 to 39,1066
British Columbia ,V8V,Female,40 to 44,842
British Columbia ,V8V,Female,45 to 49,779
British Columbia ,V8V,Female,50 to 54,820
British Columbia ,V8V,Female,55 to 59,986
British Columbia ,V8V,Female,60 to 64,1185
British Columbia ,V8V,Female,65 to 69,1301
British Columbia ,V8V,Female,70 to 74,1105
British Columbia ,V8V,Female,75 to 79,773
British Columbia ,V8V,Female,80 to 84,541
British Columbia ,V8V,Female,85 plus,896
British Columbia ,V8V,Male,25 to 29,1256
British Columbia ,V8V,Male,30 to 34,1355
British Columbia ,V8V,Male,35 to 39,1121
British Columbia ,V8V,Male,40 to 44,883
British Columbia ,V8V,Male,45 to 49,722
British Columbia ,V8V,Male,50 to 54,708
British Columbia ,V8V,Male,55 to 59,878
British Columbia ,V8V,Male,60 to 64,926
British Columbia ,V8V,Male,65 to 69,991
British Columbia ,V8V,Male,70 to 74,926
British Columbia ,V8V,Male,75 to 79,591
British Columbia ,V8V,Male,80 to 84,401
British Columbia ,V8V,Male,85 plus,422
British Columbia ,V8W,Female,25 to 29,362
British Columbia ,V8W,Female,30 to 34,293
British Columbia ,V8W,Female,35 to 39,190
British Columbia ,V8W,Female,40 to 44,123
British Columbia ,V8W,Female,45 to 49,128
British Columbia ,V8W,Female,50 to 54,152
British Columbia ,V8W,Female,55 to 59,157
British Columbia ,V8W,Female,60 to 64,152
British Columbia ,V8W,Female,65 to 69,170
British Columbia ,V8W,Female,70 to 74,107
British Columbia ,V8W,Female,75 to 79,68
British Columbia ,V8W,Female,80 to 84,38
British Columbia ,V8W,Female,85 plus,37
British Columbia ,V8W,Male,25 to 29,395
British Columbia ,V8W,Male,30 to 34,397
British Columbia ,V8W,Male,35 to 39,294
British Columbia ,V8W,Male,40 to 44,187
British Columbia ,V8W,Male,45 to 49,145
British Columbia ,V8W,Male,50 to 54,203
British Columbia ,V8W,Male,55 to 59,270
British Columbia ,V8W,Male,60 to 64,217
British Columbia ,V8W,Male,65 to 69,182
British Columbia ,V8W,Male,70 to 74,144
British Columbia ,V8W,Male,75 to 79,76
British Columbia ,V8W,Male,80 to 84,28
British Columbia ,V8W,Male,85 plus,21
British Columbia ,V8X,Female,25 to 29,1020
British Columbia ,V8X,Female,30 to 34,1034
British Columbia ,V8X,Female,35 to 39,899
British Columbia ,V8X,Female,40 to 44,786
British Columbia ,V8X,Female,45 to 49,846
British Columbia ,V8X,Female,50 to 54,856
British Columbia ,V8X,Female,55 to 59,875
British Columbia ,V8X,Female,60 to 64,850
British Columbia ,V8X,Female,65 to 69,844
British Columbia ,V8X,Female,70 to 74,730
British Columbia ,V8X,Female,75 to 79,441
British Columbia ,V8X,Female,80 to 84,309
British Columbia ,V8X,Female,85 plus,389
British Columbia ,V8X,Male,25 to 29,1083
British Columbia ,V8X,Male,30 to 34,1011
British Columbia ,V8X,Male,35 to 39,923
British Columbia ,V8X,Male,40 to 44,801
British Columbia ,V8X,Male,45 to 49,801
British Columbia ,V8X,Male,50 to 54,802
British Columbia ,V8X,Male,55 to 59,813
British Columbia ,V8X,Male,60 to 64,725
British Columbia ,V8X,Male,65 to 69,673
British Columbia ,V8X,Male,70 to 74,554
British Columbia ,V8X,Male,75 to 79,378
British Columbia ,V8X,Male,80 to 84,275
British Columbia ,V8X,Male,85 plus,289
British Columbia ,V8Y,Female,25 to 29,229
British Columbia ,V8Y,Female,30 to 34,199
British Columbia ,V8Y,Female,35 to 39,234
British Columbia ,V8Y,Female,40 to 44,280
British Columbia ,V8Y,Female,45 to 49,344
British Columbia ,V8Y,Female,50 to 54,404
British Columbia ,V8Y,Female,55 to 59,521
British Columbia ,V8Y,Female,60 to 64,534
British Columbia ,V8Y,Female,65 to 69,504
British Columbia ,V8Y,Female,70 to 74,478
British Columbia ,V8Y,Female,75 to 79,310
British Columbia ,V8Y,Female,80 to 84,204
British Columbia ,V8Y,Female,85 plus,174
British Columbia ,V8Y,Male,25 to 29,272
British Columbia ,V8Y,Male,30 to 34,221
British Columbia ,V8Y,Male,35 to 39,211
British Columbia ,V8Y,Male,40 to 44,249
British Columbia ,V8Y,Male,45 to 49,296
British Columbia ,V8Y,Male,50 to 54,343
British Columbia ,V8Y,Male,55 to 59,448
